fpr	tpr	threshold
0.022743682310469315	0.3618881118881119	0.9112664440223037
0.022743682310469315	0.36538461538461536	0.910504934419898
0.023104693140794223	0.36538461538461536	0.9100388175285238
0.023104693140794223	0.36713286713286714	0.9092902250179379
0.023826714801444042	0.36713286713286714	0.9090142099755123
0.023826714801444042	0.3758741258741259	0.9082590417000344
0.02454873646209386	0.3758741258741259	0.9082231680621706
0.024909747292418773	0.3758741258741259	0.9079442597497855
0.024909747292418773	0.3793706293706294	0.9063220297408093
0.025631768953068592	0.3793706293706294	0.9062837258867446
0.025631768953068592	0.38461538461538464	0.9058991612909196
0.02635379061371841	0.38461538461538464	0.9054020540410427
0.02635379061371841	0.38636363636363635	0.9046450931407344
0.027436823104693142	0.38636363636363635	0.9044316476920701
0.02815884476534296	0.38636363636363635	0.904093065373825
0.02815884476534296	0.38986013986013984	0.903077267946636
0.02888086642599278	0.38986013986013984	0.9026186594404128
0.02888086642599278	0.4020979020979021	0.9016321233254471
0.0296028880866426	0.4020979020979021	0.9015262628637081
0.0296028880866426	0.41083916083916083	0.9008755720978698
0.030685920577617327	0.41083916083916083	0.9008422393117889
0.030685920577617327	0.4125874125874126	0.9006220622541945
0.03176895306859206	0.4125874125874126	0.900118020767411
0.03176895306859206	0.42482517482517484	0.89895662027334
0.03285198555956679	0.42482517482517484	0.8988961624446804
0.03285198555956679	0.493006993006993	0.8895327051875852
0.03393501805054152	0.493006993006993	0.8893091317470614
0.03393501805054152	0.5664335664335665	0.8694124724129927
0.03537906137184116	0.5664335664335665	0.8679223561745147
0.03537906137184116	0.6643356643356644	0.8574191598483015
0.035740072202166066	0.6643356643356644	0.8572276561079045
0.03646209386281588	0.6643356643356644	0.8572237502914355
0.03646209386281588	0.6888111888111889	0.8482045826960285
0.03754512635379061	0.6888111888111889	0.8472719292112405
0.03754512635379061	0.6905594405594405	0.8471420438905264
0.03790613718411552	0.6905594405594405	0.8471112437274069
0.03790613718411552	0.7115384615384616	0.8333817858120125
0.03898916967509025	0.7115384615384616	0.8331379620811995
0.03898916967509025	0.715034965034965	0.8287632775538413
0.039711191335740074	0.715034965034965	0.8258282962258128
0.039711191335740074	0.7255244755244755	0.7743127653199546
0.04007220216606498	0.7255244755244755	0.7727759302196681
0.04007220216606498	0.7325174825174825	0.7640338417319973
0.04043321299638989	0.7325174825174825	0.7635171519446241
0.04115523465703971	0.7325174825174825	0.762607766013604
0.04115523465703971	0.7412587412587412	0.7530867896987682
0.04187725631768953	0.7412587412587412	0.7523304319997282
0.04187725631768953	0.7884615384615384	0.7283590145355247
0.04259927797833935	0.7884615384615384	0.7277669195554135
0.04259927797833935	0.8024475524475524	0.7261455451750853
0.04404332129963899	0.8024475524475524	0.7259765338844328
0.0444043321299639	0.8024475524475524	0.7257482118025109
0.0444043321299639	0.8129370629370629	0.7242393673715122
0.04584837545126354	0.8129370629370629	0.7234128732162902
0.04584837545126354	0.8146853146853147	0.7229573851657755
0.047292418772563176	0.8146853146853147	0.7227822938358719
0.047292418772563176	0.8164335664335665	0.7227731931394449
0.048014440433213	0.8164335664335665	0.7220928253190582
0.048014440433213	0.8234265734265734	0.7205283950153581
0.048736462093862815	0.8234265734265734	0.7203809326833956
0.048736462093862815	0.8286713286713286	0.719279377965008
0.04945848375451264	0.8286713286713286	0.7190083384663707
0.04945848375451264	0.8356643356643356	0.7177376327283521
0.05018050541516245	0.8356643356643356	0.7177040248741569
0.05018050541516245	0.8374125874125874	0.7176518353749467
0.05162454873646209	0.8374125874125874	0.7174548001582575
0.05162454873646209	0.8391608391608392	0.7172388518840588
0.05306859205776173	0.8391608391608392	0.7169659497391526
0.05306859205776173	0.8409090909090909	0.716927239309056
0.05595667870036101	0.8409090909090909	0.716343863147145
0.05595667870036101	0.8426573426573427	0.716248586223522
0.05812274368231047	0.8426573426573427	0.7157849674152411
0.05812274368231047	0.8444055944055944	0.7157651544429731
0.058844765342960285	0.8444055944055944	0.7157408043044807
0.058844765342960285	0.8461538461538461	0.715157838505222
0.06534296028880866	0.8461538461538461	0.7129069258535035
0.06534296028880866	0.8479020979020979	0.7128987622896824
0.06606498194945848	0.8479020979020979	0.7128838004364455
0.06678700361010831	0.8479020979020979	0.7116708829553916
0.06678700361010831	0.8496503496503497	0.7115834596970408
0.06750902527075812	0.8496503496503497	0.7115216707382784
0.06859205776173286	0.8496503496503497	0.7113613726965026
0.06931407942238267	0.8496503496503497	0.7113594267970527
0.0703971119133574	0.8496503496503497	0.711156058360893
