threshold	precision	recall	F1
0.09871878497661395	0.25837540156034877	0.9842657342657343	0.4093057070156306
0.09871880536961909	0.25849403122130393	0.9842657342657343	0.4094545454545454
0.09871883081141875	0.25861276986678916	0.9842657342657343	0.4096034921789741
0.09871884192011507	0.2587316176470588	0.9842657342657343	0.40975254730713245
0.09871889976975995	0.25885057471264367	0.9842657342657343	0.409901710957408
0.09871890505717444	0.25896964121435145	0.9842657342657343	0.41005098324836126
0.09871891010940223	0.2590888173032674	0.9842657342657343	0.410200364298725
0.09871955805952391	0.25920810313075504	0.9842657342657343	0.41034985422740516
0.0987195972267147	0.25944700460829495	0.9842657342657343	0.41064916119620715
0.09871976227100394	0.2595666205624712	0.9842657342657343	0.4107989784750092
0.09871984344135439	0.25968634686346864	0.9842657342657343	0.41094890510948906
0.09872002863436939	0.25980618366405167	0.9842657342657343	0.41109894121942314
0.09872012030502629	0.25992613111726687	0.9842657342657343	0.41124908692476264
0.0987201755311242	0.2600461893764434	0.9842657342657343	0.41139934234563397
0.0987202207063089	0.2601663585951941	0.9842657342657343	0.41154970760233917
0.09872027765036039	0.2602866389274156	0.9842657342657343	0.4117001828153565
0.09872040178501845	0.26040703052728953	0.9842657342657343	0.41185076810534016
0.09872042574549768	0.26052753354928276	0.9842657342657343	0.4120014635931211
0.09872044474903077	0.26064814814814813	0.9842657342657343	0.41215226939970717
0.09872048346697336	0.26076887447892544	0.9842657342657343	0.41230318564628343
0.09872058884512315	0.2608897126969416	0.9842657342657343	0.41245421245421243
0.0987206624730327	0.2610106629578118	0.9842657342657343	0.4126053499450348
0.09872067770639936	0.26113172541743973	0.9842657342657343	0.41275659824046923
0.09872068756683602	0.2612529002320186	0.9842657342657343	0.41290795746241293
0.09872071394111501	0.26137418755803155	0.9842657342657343	0.413059427732942
0.09872094076751131	0.26149558755225266	0.9842657342657343	0.4132110091743119
0.09872094565775588	0.26161710037174724	0.9842657342657343	0.4133627019089574
0.09872097664315735	0.2617387261738726	0.9842657342657343	0.4135145060594932
0.09872098217373333	0.2618604651162791	0.9842657342657343	0.4136664217487142
0.09872102562157307	0.2619823173569102	0.9842657342657343	0.41381844909959575
0.09872136194061218	0.26210428305400374	0.9842657342657343	0.41397058823529415
0.09872146136798228	0.2622263623660922	0.9842657342657343	0.41412283927914667
0.09872153448729773	0.26234855545200375	0.9842657342657343	0.41427520235467263
0.09872163264508782	0.2624708624708625	0.9842657342657343	0.4144276775855723
0.0987217782250315	0.26259328358208955	0.9842657342657343	0.41458026509572904
0.09872187404519589	0.26271581894540363	0.9842657342657343	0.4147329650092081
0.09872187734059983	0.26283846872082167	0.9842657342657343	0.4148857774502579
0.09872191561297174	0.2629612330686595	0.9842657342657343	0.4150387025433099
0.0987219551696653	0.2630841121495327	0.9842657342657343	0.4151917404129793
0.09872207958359905	0.26320710612435716	0.9842657342657343	0.41534489118406487
0.09872213010941208	0.26333021515434984	0.9842657342657343	0.41549815498154974
0.0987221611378185	0.2634534394010295	0.9842657342657343	0.4156515319306018
0.09872238003123679	0.26357677902621723	0.9842657342657343	0.41580502215657317
0.09872248512668295	0.2637002341920375	0.9842657342657343	0.41595862578500187
0.0987226313560097	0.26382380506091846	0.9842657342657343	0.41611234294161126
0.09872273888734959	0.26394749179559307	0.9842657342657343	0.41626617375231056
0.09872274289169086	0.26407129455909945	0.9842657342657343	0.4164201183431953
0.0987228103983969	0.2641952135147818	0.9842657342657343	0.41657417684054765
0.09872293692678108	0.2643192488262911	0.9842657342657343	0.41672834937083647
0.09872316585105177	0.2644434006575857	0.9842657342657343	0.41688263606071824
0.09872321198725359	0.26544082979726547	0.9842657342657343	0.41812105458596366
0.09872356450925263	0.2655660377358491	0.9842657342657343	0.4182763744427934
0.09872364161254261	0.26569136385087305	0.9842657342657343	0.41843180973615757
0.09872371457487827	0.26581680830972615	0.9842657342657343	0.4185873605947955
0.0987237327624319	0.2659423712801134	0.9842657342657343	0.41874302714763856
0.09872377826865862	0.2660680529300567	0.9842657342657343	0.4188988095238095
0.09872381396975415	0.266193853427896	0.9842657342657343	0.4190547078526238
0.09872383089456367	0.2663197729422895	0.9842657342657343	0.41921072226358896
0.09872386640670802	0.26644581164221487	0.9842657342657343	0.4193668528864059
0.09872390417075232	0.2665719696969697	0.9842657342657343	0.4195230998509688
0.09872395507109882	0.2666982472761724	0.9842657342657343	0.4196794632873649
0.09872406742866588	0.266824644549763	0.9842657342657343	0.41983594332587615
0.09872409691308541	0.2669511616880038	0.9842657342657343	0.4199925400969788
0.09872414094999683	0.2670777988614801	0.9842657342657343	0.4201492537313434
0.0987241517752254	0.26720455624110107	0.9842657342657343	0.4203060843598357
0.09872432036913695	0.26733143399810066	0.9842657342657343	0.4204630321135175
0.09872432967981552	0.267458432304038	0.9842657342657343	0.42062009712364584
0.09872453326627749	0.2675855513307985	0.9842657342657343	0.42077727952167415
0.09872456969271433	0.2677127912505944	0.9842657342657343	0.42093457943925233
0.09872458554457797	0.26784015223596574	0.9842657342657343	0.42109199700822736
0.09872463127512764	0.26796763445978106	0.9842657342657343	0.42124953236064344
0.09872476049245613	0.2680952380952381	0.9842657342657343	0.4214071856287426
0.0987247873686314	0.2682229633158647	0.9842657342657343	0.4215649569449645
0.0987248120306788	0.26835081029551955	0.9842657342657343	0.4217228464419476
0.0987248439336262	0.2684787792083929	0.9842657342657343	0.421880854252529
0.09872488924046526	0.2687350835322196	0.9842657342657343	0.4221972253468317
0.09872494125729635	0.2688634192932187	0.9842657342657343	0.42235558889722424
0.09872495066765256	0.26899187768752986	0.9842657342657343	0.42251407129455903
0.09872503199618705	0.2691204588910134	0.9842657342657343	0.42267267267267267
0.09872509798129653	0.26924916307986607	0.9842657342657343	0.4228313931656027
0.09872510731212104	0.269377990430622	0.9842657342657343	0.42299023290758825
0.09872519846136357	0.26950694112015317	0.9842657342657343	0.42314919203307033
0.09872520738510077	0.2696360153256705	0.9842657342657343	0.4233082706766917
0.09872521638753892	0.26976521322472446	0.9842657342657343	0.42346746897329823
0.09872523340627928	0.26989453499520616	0.9842657342657343	0.4236267870579383
0.09872528813620621	0.2701535508637236	0.9842657342657343	0.4239457831325301
0.09872539399947484	0.2702832453192511	0.9842657342657343	0.42410546139359695
0.09872541772074057	0.27041306436119117	0.9842657342657343	0.4242652599849284
0.09872542078037726	0.27054300816914945	0.9842657342657343	0.4244251790425933
0.09872549093446967	0.2706730769230769	0.9842657342657343	0.4245852187028658
0.09872552202317784	0.2708032708032708	0.9842657342657343	0.4247453791022256
0.09872560302636686	0.27093358999037537	0.9842657342657343	0.4249056603773585
0.09872569093391076	0.27106403466538276	0.9842657342657343	0.42506606266515656
0.09872582196892797	0.27119460500963394	0.9842657342657343	0.4252265861027191
0.09872582429888382	0.2713253012048193	0.9842657342657343	0.42538723082735175
